epoch,client_id,set_name,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9
174,71,final,0,79,0,0,0,88,0,0,0,0
174,66,scoreA,0,101,0,0,93,0,0,0,0,0
174,66,fedrn,0,101,0,0,91,0,0,0,0,0
174,66,final,0,101,0,0,91,0,0,0,0,0
174,3,scoreA,0,0,0,0,0,0,196,0,192,0
174,3,fedrn,0,0,0,0,0,0,196,0,191,0
174,3,final,0,0,0,0,0,0,196,0,191,0
174,31,scoreA,148,152,0,0,0,0,0,0,0,0
174,31,fedrn,146,151,0,0,0,0,0,0,0,0
174,31,final,146,151,0,0,0,0,0,0,0,0
174,62,scoreA,100,0,0,0,0,0,0,87,0,0
174,62,fedrn,100,0,0,0,0,0,0,105,0,0
174,62,final,100,0,0,0,0,0,0,105,0,0
174,47,scoreA,0,0,0,0,0,132,0,0,0,118
174,47,fedrn,0,0,0,0,0,132,0,0,0,117
174,47,final,0,0,0,0,0,132,0,0,0,117
174,60,scoreA,0,0,208,0,0,0,0,0,0,0
174,60,fedrn,0,0,208,0,0,0,0,0,0,0
174,60,final,0,0,208,0,0,0,0,0,0,0
174,36,scoreA,0,149,0,137,0,0,0,0,0,0
174,36,fedrn,0,147,0,137,0,0,0,0,0,0
174,36,final,0,147,0,137,0,0,0,0,0,0
174,30,scoreA,145,0,162,0,0,0,0,0,0,0
174,30,fedrn,147,0,161,0,0,0,0,0,0,0
174,30,final,147,0,161,0,0,0,0,0,0,0
174,4,scoreA,0,0,0,0,0,0,0,195,189,0
174,4,fedrn,0,0,0,0,0,0,0,196,189,0
174,4,final,0,0,0,0,0,0,0,196,189,0
174,41,scoreA,126,0,0,135,0,0,0,0,0,0
174,41,fedrn,122,0,0,136,0,0,0,0,0,0
174,41,final,122,0,0,136,0,0,0,0,0,0
174,93,scoreA,0,0,0,0,0,0,50,0,0,65
174,93,fedrn,0,0,0,0,0,0,49,0,0,64
174,93,final,0,0,0,0,0,0,49,0,0,64
174,40,scoreA,0,0,0,154,0,132,0,0,0,0
174,40,fedrn,0,0,0,154,0,132,0,0,0,0
174,40,final,0,0,0,154,0,132,0,0,0,0
174,42,scoreA,0,146,0,0,0,0,0,0,114,0
174,42,fedrn,0,146,0,0,0,0,0,0,113,0
174,42,final,0,146,0,0,0,0,0,0,113,0
174,58,scoreA,0,0,0,0,117,0,0,0,0,101
174,58,fedrn,0,0,0,0,117,0,0,0,0,100
174,58,final,0,0,0,0,117,0,0,0,0,100
174,52,scoreA,0,0,0,0,0,0,0,116,115,0
174,52,fedrn,0,0,0,0,0,0,0,117,115,0
174,52,final,0,0,0,0,0,0,0,117,115,0
174,97,scoreA,0,0,3,0,68,0,1,56,8,0
174,97,fedrn,0,0,0,0,67,0,0,55,10,0
174,97,final,0,0,0,0,67,0,0,55,10,0
174,75,scoreA,0,0,0,86,0,0,0,0,72,0
174,75,fedrn,0,0,0,86,0,0,0,0,74,0
174,75,final,0,0,0,86,0,0,0,0,74,0
174,79,scoreA,70,0,0,0,0,0,0,0,85,0
174,79,fedrn,72,0,0,0,0,0,0,0,67,0
174,79,final,72,0,0,0,0,0,0,0,67,0
174,19,scoreA,0,0,0,0,0,165,152,0,0,0
174,19,fedrn,0,0,0,0,0,164,147,0,0,0
174,19,final,0,0,0,0,0,164,147,0,0,0
174,90,scoreA,0,0,0,0,0,0,53,0,59,0
174,90,fedrn,0,0,0,0,0,0,52,0,59,0
174,90,final,0,0,0,0,0,0,52,0,59,0
174,57,scoreA,0,0,0,0,118,0,102,0,0,0
174,57,fedrn,0,0,0,0,118,0,105,0,0,0
174,57,final,0,0,0,0,118,0,105,0,0,0
174,9,scoreA,0,372,0,0,0,0,0,0,0,0
174,9,fedrn,0,372,0,0,0,0,0,0,0,0
174,9,final,0,372,0,0,0,0,0,0,0,0
174,53,scoreA,114,0,0,0,0,0,0,117,0,0
174,53,fedrn,114,0,0,0,0,0,0,116,0,0
174,53,final,114,0,0,0,0,0,0,116,0,0
174,67,scoreA,0,90,0,0,0,0,0,0,98,0
174,67,fedrn,0,91,0,0,0,0,0,0,100,0
174,67,final,0,91,0,0,0,0,0,0,100,0
174,12,scoreA,0,0,0,189,0,0,0,0,0,127
174,12,fedrn,0,0,0,188,0,0,0,0,0,166
174,12,final,0,0,0,188,0,0,0,0,0,166
174,16,scoreA,172,0,0,166,0,0,0,0,0,0
174,16,fedrn,175,0,0,166,0,0,0,0,0,0
174,16,final,175,0,0,166,0,0,0,0,0,0
174,20,scoreA,0,0,166,0,0,0,0,166,0,0
174,20,fedrn,0,0,167,0,0,0,0,164,0,0
174,20,final,0,0,167,0,0,0,0,164,0,0
174,13,scoreA,0,0,0,0,0,0,172,0,182,0
174,13,fedrn,0,0,0,0,0,0,174,0,180,0
174,13,final,0,0,0,0,0,0,174,0,180,0
174,74,scoreA,0,0,0,0,0,164,0,0,0,0
174,74,fedrn,0,0,0,0,0,164,0,0,0,0
174,74,final,0,0,0,0,0,164,0,0,0,0
174,65,scoreA,0,0,0,99,106,0,0,0,0,0
174,65,fedrn,0,0,0,101,106,0,0,0,0,0
174,65,final,0,0,0,101,106,0,0,0,0,0
174,10,scoreA,0,0,0,187,0,0,0,26,0,0
174,10,fedrn,0,0,0,187,0,0,0,21,0,0
174,10,final,0,0,0,187,0,0,0,21,0,0
174,21,scoreA,0,0,153,0,0,166,0,0,0,0
174,21,fedrn,0,0,171,0,0,166,0,0,0,0
174,21,final,0,0,171,0,0,166,0,0,0,0
174,73,scoreA,90,0,0,0,0,0,82,0,0,0
174,73,fedrn,90,0,0,0,0,0,82,0,0,0
174,73,final,90,0,0,0,0,0,82,0,0,0
174,6,scoreA,0,190,0,0,0,0,185,0,0,0
174,6,fedrn,0,188,0,0,0,0,184,0,0,0
174,6,final,0,188,0,0,0,0,184,0,0,0
174,95,scoreA,2,0,1,50,38,0,0,1,0,29
174,95,fedrn,0,0,0,68,55,0,0,3,0,25
174,95,final,0,0,0,68,55,0,0,3,0,25
174,8,scoreA,0,0,0,0,0,0,0,186,185,0
174,8,fedrn,0,0,0,0,0,0,0,186,185,0
174,8,final,0,0,0,0,0,0,0,186,185,0
174,49,scoreA,0,0,0,0,0,0,0,131,4,0
174,49,fedrn,0,0,0,0,0,0,0,129,5,0
174,49,final,0,0,0,0,0,0,0,129,5,0
175,96,scoreA,0,39,0,59,0,0,0,0,0,0
175,96,fedrn,0,42,0,54,0,0,0,0,0,0
175,96,final,0,42,0,54,0,0,0,0,0,0
175,56,scoreA,0,0,124,0,0,0,0,0,0,103
175,56,fedrn,0,0,124,0,0,0,0,0,0,104
175,56,final,0,0,124,0,0,0,0,0,0,104
175,41,scoreA,126,0,0,135,0,0,0,0,0,0
175,41,fedrn,127,0,0,135,0,0,0,0,0,0
175,41,final,127,0,0,135,0,0,0,0,0,0
175,53,scoreA,114,0,0,0,0,0,0,119,0,0
175,53,fedrn,115,0,0,0,0,0,0,117,0,0
175,53,final,115,0,0,0,0,0,0,117,0,0
175,40,scoreA,0,0,0,154,0,132,0,0,0,0
175,40,fedrn,0,0,0,154,0,132,0,0,0,0
175,40,final,0,0,0,154,0,132,0,0,0,0
175,77,scoreA,0,88,0,0,0,0,0,0,72,0
175,77,fedrn,0,90,0,0,0,0,0,0,74,0
175,77,final,0,90,0,0,0,0,0,0,74,0
175,75,scoreA,0,0,0,85,0,0,0,0,74,0
175,75,fedrn,0,0,0,86,0,0,0,0,74,0
175,75,final,0,0,0,86,0,0,0,0,74,0
175,80,scoreA,0,0,0,0,0,0,144,0,0,0
175,80,fedrn,0,0,0,0,0,0,143,0,0,0
175,80,final,0,0,0,0,0,0,143,0,0,0
175,65,scoreA,0,0,0,98,104,0,0,0,0,0
175,65,fedrn,0,0,0,103,107,0,0,0,0,0
175,65,final,0,0,0,103,107,0,0,0,0,0
175,49,scoreA,0,0,0,0,0,0,0,131,5,0
175,49,fedrn,0,0,0,0,0,0,0,129,5,0
175,49,final,0,0,0,0,0,0,0,129,5,0
175,9,scoreA,0,372,0,0,0,0,0,0,0,0
175,9,fedrn,0,372,0,0,0,0,0,0,0,0
175,9,final,0,372,0,0,0,0,0,0,0,0
175,34,scoreA,0,0,0,157,0,0,0,130,0,0
175,34,fedrn,0,0,0,156,0,0,0,127,0,0
175,34,final,0,0,0,156,0,0,0,127,0,0
175,33,scoreA,0,0,0,0,0,142,148,0,0,0
175,33,fedrn,0,0,0,0,0,142,133,0,0,0
175,33,final,0,0,0,0,0,142,133,0,0,0
175,19,scoreA,0,0,0,0,0,165,159,0,0,0
175,19,fedrn,0,0,0,0,0,166,163,0,0,0
175,19,final,0,0,0,0,0,166,163,0,0,0
175,45,scoreA,0,0,0,0,128,138,0,0,0,0
175,45,fedrn,0,0,0,0,133,136,0,0,0,0
175,45,final,0,0,0,0,133,136,0,0,0,0
175,2,scoreA,0,0,0,0,0,0,0,0,0,394
175,2,fedrn,0,0,0,0,0,0,0,0,0,394
175,2,final,0,0,0,0,0,0,0,0,0,394
175,26,scoreA,0,0,0,0,0,0,0,155,0,156
175,26,fedrn,0,0,0,0,0,0,0,153,0,156
175,26,final,0,0,0,0,0,0,0,153,0,156
175,66,scoreA,0,100,0,0,93,0,0,0,0,0
175,66,fedrn,0,100,0,0,92,0,0,0,0,0
175,66,final,0,100,0,0,92,0,0,0,0,0
175,88,scoreA,119,0,0,0,0,0,1,0,0,0
175,88,fedrn,119,0,0,0,0,0,1,0,0,0
175,88,final,119,0,0,0,0,0,1,0,0,0
175,58,scoreA,0,0,0,0,117,0,0,0,0,101
175,58,fedrn,0,0,0,0,117,0,0,0,0,100
175,58,final,0,0,0,0,117,0,0,0,0,100
175,18,scoreA,164,0,0,0,0,0,174,0,0,0
175,18,fedrn,163,0,0,0,0,0,172,0,0,0
175,18,final,163,0,0,0,0,0,172,0,0,0
175,94,scoreA,57,55,0,0,0,0,0,0,0,0
175,94,fedrn,58,51,0,0,0,0,0,0,0,0
175,94,final,58,51,0,0,0,0,0,0,0,0
175,95,scoreA,6,2,0,51,59,3,2,12,1,18
175,95,fedrn,0,0,0,62,49,0,0,0,0,0
175,95,final,0,0,0,62,49,0,0,0,0,0
175,92,scoreA,0,44,0,68,0,0,0,0,0,0
175,92,fedrn,0,43,0,67,0,0,0,0,0,0
175,92,final,0,43,0,67,0,0,0,0,0,0
175,64,scoreA,0,0,196,0,0,0,0,0,0,0
175,64,fedrn,0,0,196,0,0,0,0,0,0,0
175,64,final,0,0,196,0,0,0,0,0,0,0
175,38,scoreA,0,0,139,0,0,0,0,141,0,0
175,38,fedrn,0,0,141,0,0,0,0,140,0,0
175,38,final,0,0,141,0,0,0,0,140,0,0
175,84,scoreA,68,0,0,0,0,0,0,0,0,69
175,84,fedrn,70,0,0,0,0,0,0,0,0,71
175,84,final,70,0,0,0,0,0,0,0,0,71
175,91,scoreA,0,0,81,0,0,0,45,0,0,0
175,91,fedrn,0,0,81,0,0,0,44,0,0,0
175,91,final,0,0,81,0,0,0,44,0,0,0
175,78,scoreA,0,0,78,0,99,0,0,0,0,0
175,78,fedrn,0,0,77,0,101,0,0,0,0,0
175,78,final,0,0,77,0,101,0,0,0,0,0
175,47,scoreA,0,0,0,0,0,131,0,0,0,118
175,47,fedrn,0,0,0,0,0,130,0,0,0,117
175,47,final,0,0,0,0,0,130,0,0,0,117
175,27,scoreA,0,0,160,0,0,161,0,0,0,0
175,27,fedrn,0,0,160,0,0,163,0,0,0,0
175,27,final,0,0,160,0,0,163,0,0,0,0
175,83,scoreA,0,0,72,0,1,0,0,0,0,69
175,83,fedrn,0,0,71,0,1,0,0,0,0,70
175,83,final,0,0,71,0,1,0,0,0,0,70
175,70,scoreA,0,0,0,0,0,86,0,0,89,0
175,70,fedrn,0,0,0,0,0,85,0,0,89,0
175,70,final,0,0,0,0,0,85,0,0,89,0
175,54,scoreA,0,115,0,0,0,0,116,0,0,0
175,54,fedrn,0,115,0,0,0,0,115,0,0,0
175,54,final,0,115,0,0,0,0,115,0,0,0
175,73,scoreA,90,0,0,0,0,0,82,0,0,0
175,73,fedrn,90,0,0,0,0,0,82,0,0,0
175,73,final,90,0,0,0,0,0,82,0,0,0
175,99,scoreA,0,0,0,0,3,0,0,0,47,67
175,99,fedrn,0,0,0,0,2,0,0,0,49,67
175,99,final,0,0,0,0,2,0,0,0,49,67
175,50,scoreA,0,0,117,135,0,0,0,0,0,0
175,50,fedrn,0,0,124,137,0,0,0,0,0,0
175,50,final,0,0,124,137,0,0,0,0,0,0
175,93,scoreA,0,0,0,0,0,0,49,0,0,65
175,93,fedrn,0,0,0,0,0,0,47,0,0,65
175,93,final,0,0,0,0,0,0,47,0,0,65
175,39,scoreA,133,0,0,0,0,0,0,0,145,0
175,39,fedrn,139,0,0,0,0,0,0,0,141,0
175,39,final,139,0,0,0,0,0,0,0,141,0
175,72,scoreA,0,101,0,0,0,0,0,0,0,94
175,72,fedrn,0,102,1,0,0,0,0,0,0,95
175,72,final,0,102,1,0,0,0,0,0,0,95
175,7,scoreA,183,183,0,0,0,0,0,0,0,0
175,7,fedrn,180,186,0,0,0,0,0,0,0,0
175,7,final,180,186,0,0,0,0,0,0,0,0
175,62,scoreA,93,0,0,0,0,0,0,110,0,0
175,62,fedrn,99,0,0,0,0,0,0,104,0,0
175,62,final,99,0,0,0,0,0,0,104,0,0
175,8,scoreA,0,0,0,0,0,0,0,186,186,0
175,8,fedrn,0,0,0,0,0,0,0,186,185,0
175,8,final,0,0,0,0,0,0,0,186,185,0
175,68,scoreA,0,0,0,0,0,0,96,0,0,87
175,68,fedrn,0,0,0,0,0,0,96,0,0,85
175,68,final,0,0,0,0,0,0,96,0,0,85
175,29,scoreA,0,0,0,0,0,0,0,0,0,308
175,29,fedrn,0,0,0,0,0,0,0,0,0,308
175,29,final,0,0,0,0,0,0,0,0,0,308
175,36,scoreA,0,151,0,137,0,0,0,0,0,0
175,36,fedrn,0,150,0,137,0,0,0,0,0,0
175,36,final,0,150,0,137,0,0,0,0,0,0
175,57,scoreA,0,0,0,0,114,0,108,0,0,0
175,57,fedrn,0,0,0,0,118,0,107,0,0,0
175,57,final,0,0,0,0,118,0,107,0,0,0
175,14,scoreA,0,0,0,0,0,175,0,0,0,172
175,14,fedrn,0,0,0,0,0,176,0,0,0,174
175,14,final,0,0,0,0,0,176,0,0,0,174
175,13,scoreA,0,0,0,0,0,0,176,0,181,0
175,13,fedrn,0,0,0,0,0,0,176,0,180,0
175,13,final,0,0,0,0,0,0,176,0,180,0
175,32,scoreA,155,0,0,0,0,0,0,0,0,138
175,32,fedrn,159,0,0,0,0,0,0,0,0,138
175,32,final,159,0,0,0,0,0,0,0,0,138
176,91,scoreA,0,0,78,0,0,0,48,0,0,0
176,91,fedrn,0,0,80,0,0,0,47,0,0,0
176,91,final,0,0,80,0,0,0,47,0,0,0
176,11,scoreA,0,0,0,0,190,160,0,0,0,0
176,11,fedrn,0,0,0,0,190,168,0,0,0,0
176,11,final,0,0,0,0,190,168,0,0,0,0
176,0,scoreA,0,0,378,0,0,0,0,0,0,0
176,0,fedrn,0,0,398,0,0,0,0,0,0,0
176,0,final,0,0,398,0,0,0,0,0,0,0
176,45,scoreA,0,0,0,0,129,138,0,0,0,0
176,45,fedrn,0,0,0,0,126,130,0,0,0,0
176,45,final,0,0,0,0,126,130,0,0,0,0
176,52,scoreA,0,0,0,0,0,0,0,116,115,0
176,52,fedrn,0,0,0,0,0,0,0,116,115,0
176,52,final,0,0,0,0,0,0,0,116,115,0
176,10,scoreA,0,0,0,186,0,0,0,77,0,0
176,10,fedrn,0,0,0,185,0,0,0,114,0,0
176,10,final,0,0,0,185,0,0,0,114,0,0
176,62,scoreA,59,0,0,0,0,0,0,110,0,0
176,62,fedrn,86,0,0,0,0,0,0,108,0,0
176,62,final,86,0,0,0,0,0,0,108,0,0
176,92,scoreA,0,42,0,68,0,0,0,0,0,0
176,92,fedrn,0,45,0,66,0,0,0,0,0,0
176,92,final,0,45,0,66,0,0,0,0,0,0
176,36,scoreA,0,150,0,137,0,0,0,0,0,0
176,36,fedrn,0,146,0,137,0,0,0,0,0,0
176,36,final,0,146,0,137,0,0,0,0,0,0
176,63,scoreA,0,0,0,0,90,112,0,0,0,0
176,63,fedrn,0,0,0,0,89,115,0,0,0,0
176,63,final,0,0,0,0,89,115,0,0,0,0
176,20,scoreA,0,0,164,0,0,0,0,164,0,0
176,20,fedrn,0,0,165,0,0,0,0,165,0,0
176,20,final,0,0,165,0,0,0,0,165,0,0
176,93,scoreA,0,0,0,0,0,0,47,0,0,67
176,93,fedrn,0,0,0,0,0,0,47,0,0,64
176,93,final,0,0,0,0,0,0,47,0,0,64
176,61,scoreA,0,0,0,0,0,0,205,0,0,0
176,61,fedrn,0,0,0,0,0,0,205,0,0,0
176,61,final,0,0,0,0,0,0,205,0,0,0
176,12,scoreA,0,0,0,186,0,0,0,0,0,169
176,12,fedrn,0,0,0,187,0,0,0,0,0,167
176,12,final,0,0,0,187,0,0,0,0,0,167
176,71,scoreA,0,85,0,0,0,89,0,0,0,0
176,71,fedrn,0,80,0,0,0,88,0,0,0,0
176,71,final,0,80,0,0,0,88,0,0,0,0
176,65,scoreA,0,0,0,105,104,0,0,0,0,0
176,65,fedrn,0,0,0,104,103,0,0,0,0,0
176,65,final,0,0,0,104,103,0,0,0,0,0
176,70,scoreA,0,0,0,0,0,86,0,0,90,0
176,70,fedrn,0,0,0,0,0,85,0,0,87,0
176,70,final,0,0,0,0,0,85,0,0,87,0
176,77,scoreA,0,90,0,0,0,0,0,0,74,0
176,77,fedrn,0,87,0,0,0,0,0,0,69,0
176,77,final,0,87,0,0,0,0,0,0,69,0
176,55,scoreA,0,0,0,0,121,0,0,115,1,0
176,55,fedrn,0,0,0,0,118,0,0,115,1,0
176,55,final,0,0,0,0,118,0,0,115,1,0
176,95,scoreA,0,0,0,67,38,0,0,0,0,0
176,95,fedrn,0,0,0,70,40,0,0,0,0,0
176,95,final,0,0,0,70,40,0,0,0,0,0
176,74,scoreA,0,0,0,0,0,164,0,0,0,0
176,74,fedrn,0,0,0,0,0,164,0,0,0,0
176,74,final,0,0,0,0,0,164,0,0,0,0
176,41,scoreA,122,0,0,135,0,0,0,0,0,0
176,41,fedrn,124,0,0,137,0,0,0,0,0,0
176,41,final,124,0,0,137,0,0,0,0,0,0
176,84,scoreA,66,0,0,0,0,0,0,0,0,71
176,84,fedrn,70,0,0,0,0,0,0,0,0,73
176,84,final,70,0,0,0,0,0,0,0,0,73
176,75,scoreA,0,0,0,87,0,0,0,0,73,0
176,75,fedrn,0,0,0,88,0,0,0,0,70,0
176,75,final,0,0,0,88,0,0,0,0,70,0
176,83,scoreA,0,0,71,0,1,0,0,0,0,70
176,83,fedrn,0,0,70,0,1,0,0,0,0,70
176,83,final,0,0,70,0,1,0,0,0,0,70
176,8,scoreA,0,0,0,0,0,0,0,186,185,0
176,8,fedrn,0,0,0,0,0,0,0,186,184,0
176,8,final,0,0,0,0,0,0,0,186,184,0
176,19,scoreA,0,0,0,0,0,165,164,0,0,0
176,19,fedrn,0,0,0,0,0,161,156,0,0,0
176,19,final,0,0,0,0,0,161,156,0,0,0
176,98,scoreA,0,0,0,0,54,62,0,0,0,0
176,98,fedrn,0,0,0,0,47,61,0,0,0,0
176,98,final,0,0,0,0,47,61,0,0,0,0
176,81,scoreA,0,0,0,74,0,0,0,69,1,0
176,81,fedrn,0,0,0,71,0,0,0,67,1,0
176,81,final,0,0,0,71,0,0,0,67,1,0
176,47,scoreA,0,0,0,0,0,131,0,0,0,118
176,47,fedrn,0,0,0,0,0,131,0,0,0,115
176,47,final,0,0,0,0,0,131,0,0,0,115
176,31,scoreA,146,152,0,0,0,0,0,0,0,0
176,31,fedrn,147,151,0,0,0,0,0,0,0,0
176,31,final,147,151,0,0,0,0,0,0,0,0
176,6,scoreA,0,191,0,0,0,0,185,0,0,0
176,6,fedrn,0,191,0,0,0,0,182,0,0,0
176,6,final,0,191,0,0,0,0,182,0,0,0
176,5,scoreA,187,0,0,0,0,0,191,0,0,0
176,5,fedrn,187,0,0,0,0,0,190,0,0,0
176,5,final,187,0,0,0,0,0,190,0,0,0
176,17,scoreA,0,0,0,174,155,0,0,0,0,0
176,17,fedrn,0,0,0,175,159,0,0,0,0,0
176,17,final,0,0,0,175,159,0,0,0,0,0
176,13,scoreA,0,0,0,0,0,0,162,0,182,0
176,13,fedrn,0,0,0,0,0,0,175,0,182,0
176,13,final,0,0,0,0,0,0,175,0,182,0
176,26,scoreA,0,0,0,0,0,0,0,159,0,155
176,26,fedrn,0,0,0,0,0,0,0,150,0,156
176,26,final,0,0,0,0,0,0,0,150,0,156
176,42,scoreA,0,146,0,0,0,0,0,0,112,0
176,42,fedrn,0,145,0,0,0,0,0,0,122,0
176,42,final,0,145,0,0,0,0,0,0,122,0
176,69,scoreA,0,0,89,0,102,0,0,0,0,0
176,69,fedrn,0,0,98,0,103,0,0,0,0,0
176,69,final,0,0,98,0,103,0,0,0,0,0
176,2,scoreA,0,0,0,0,0,0,0,0,0,394
176,2,fedrn,0,0,0,0,0,0,0,0,0,394
176,2,final,0,0,0,0,0,0,0,0,0,394
176,35,scoreA,0,0,135,0,0,0,0,0,156,0
176,35,fedrn,0,0,135,0,0,0,0,0,156,0
176,35,final,0,0,135,0,0,0,0,0,156,0
176,9,scoreA,0,372,0,0,0,0,0,0,0,0
176,9,fedrn,0,372,0,0,0,0,0,0,0,0
176,9,final,0,372,0,0,0,0,0,0,0,0
176,66,scoreA,0,101,0,0,93,0,0,0,0,0
176,66,fedrn,0,101,0,0,93,0,0,0,0,0
176,66,final,0,101,0,0,93,0,0,0,0,0
176,88,scoreA,119,0,0,0,0,0,1,0,0,0
176,88,fedrn,119,0,0,0,0,0,1,0,0,0
176,88,final,119,0,0,0,0,0,1,0,0,0
176,86,scoreA,0,62,0,64,0,0,0,0,0,0
176,86,fedrn,0,62,0,65,0,0,0,0,0,0
176,86,final,0,62,0,65,0,0,0,0,0,0
176,30,scoreA,135,0,162,0,0,0,0,0,0,0
176,30,fedrn,136,0,162,0,0,0,0,0,0,0
176,30,final,136,0,162,0,0,0,0,0,0,0
176,99,scoreA,0,0,0,0,2,0,0,0,46,67
176,99,fedrn,0,0,0,0,2,0,0,0,48,67
176,99,final,0,0,0,0,2,0,0,0,48,67
176,34,scoreA,0,0,0,156,0,0,0,130,0,0
176,34,fedrn,0,0,0,156,0,0,0,122,0,0
176,34,final,0,0,0,156,0,0,0,122,0,0
176,53,scoreA,114,0,0,0,0,0,0,119,0,0
176,53,fedrn,113,0,0,0,0,0,0,113,0,0
176,53,final,113,0,0,0,0,0,0,113,0,0
176,48,scoreA,0,0,0,127,129,0,0,0,0,0
176,48,fedrn,0,0,0,132,123,0,0,0,0,0
176,48,final,0,0,0,132,123,0,0,0,0,0
176,67,scoreA,0,91,0,0,0,0,0,0,99,0
176,67,fedrn,0,91,0,0,0,0,0,0,99,0
176,67,final,0,91,0,0,0,0,0,0,99,0
177,49,scoreA,0,0,0,0,0,0,0,131,4,0
177,49,fedrn,0,0,0,0,0,0,0,129,3,0
177,49,final,0,0,0,0,0,0,0,129,3,0
177,64,scoreA,0,0,196,0,0,0,0,0,0,0
177,64,fedrn,0,0,196,0,0,0,0,0,0,0
177,64,final,0,0,196,0,0,0,0,0,0,0
177,27,scoreA,0,0,160,0,0,162,0,0,0,0
177,27,fedrn,0,0,160,0,0,162,0,0,0,0
177,27,final,0,0,160,0,0,162,0,0,0,0
177,94,scoreA,51,56,0,0,0,0,0,0,0,0
177,94,fedrn,55,56,0,0,0,0,0,0,0,0
177,94,final,55,56,0,0,0,0,0,0,0,0
177,34,scoreA,0,0,0,157,0,0,0,125,0,0
177,34,fedrn,0,0,0,156,0,0,0,121,0,0
177,34,final,0,0,0,156,0,0,0,121,0,0
177,15,scoreA,0,0,0,0,0,169,0,179,0,0
177,15,fedrn,0,0,0,0,0,169,0,177,0,0
177,15,final,0,0,0,0,0,169,0,177,0,0
177,51,scoreA,0,0,0,0,77,0,0,128,0,0
177,51,fedrn,0,0,0,0,124,0,0,108,0,0
177,51,final,0,0,0,0,124,0,0,108,0,0
177,0,scoreA,0,0,363,0,0,0,0,0,0,0
177,0,fedrn,0,0,390,0,0,0,0,0,0,0
177,0,final,0,0,390,0,0,0,0,0,0,0
177,1,scoreA,0,0,0,0,196,0,0,0,196,0
177,1,fedrn,0,0,0,0,195,0,0,0,194,0
177,1,final,0,0,0,0,195,0,0,0,194,0
177,95,scoreA,0,0,0,66,54,0,0,0,0,0
177,95,fedrn,0,0,0,69,55,0,0,0,0,0
177,95,final,0,0,0,69,55,0,0,0,0,0
177,45,scoreA,0,0,0,0,132,125,0,0,0,0
177,45,fedrn,0,0,0,0,128,124,0,0,0,0
177,45,final,0,0,0,0,128,124,0,0,0,0
177,82,scoreA,0,0,0,0,73,0,0,0,69,0
177,82,fedrn,0,0,0,0,68,0,0,0,69,0
177,82,final,0,0,0,0,68,0,0,0,69,0
177,79,scoreA,75,0,0,0,0,0,0,0,72,0
177,79,fedrn,73,0,0,0,0,0,0,0,75,0
177,79,final,73,0,0,0,0,0,0,0,75,0
177,52,scoreA,0,0,0,0,0,0,0,116,115,0
177,52,fedrn,0,0,0,0,0,0,0,116,115,0
177,52,final,0,0,0,0,0,0,0,116,115,0
177,77,scoreA,0,86,0,0,0,0,0,0,75,0
177,77,fedrn,0,87,0,0,0,0,0,0,76,0
177,77,final,0,87,0,0,0,0,0,0,76,0
177,97,scoreA,0,0,0,0,71,0,0,49,10,0
177,97,fedrn,0,0,0,0,71,0,0,52,11,0
177,97,final,0,0,0,0,71,0,0,52,11,0
177,72,scoreA,0,91,1,0,0,0,0,0,0,95
177,72,fedrn,0,99,1,0,0,0,0,0,0,96
177,72,final,0,99,1,0,0,0,0,0,0,96
177,22,scoreA,164,0,0,0,0,167,0,0,0,0
177,22,fedrn,163,0,0,0,0,167,0,0,0,0
177,22,final,163,0,0,0,0,167,0,0,0,0
177,65,scoreA,0,0,0,106,92,0,0,0,0,0
177,65,fedrn,0,0,0,108,99,0,0,0,0,0
177,65,final,0,0,0,108,99,0,0,0,0,0
177,48,scoreA,0,0,0,131,119,0,0,0,0,0
177,48,fedrn,0,0,0,133,121,0,0,0,0,0
177,48,final,0,0,0,133,121,0,0,0,0,0
177,84,scoreA,67,0,0,0,0,0,0,0,0,74
177,84,fedrn,69,0,0,0,0,0,0,0,0,73
177,84,final,69,0,0,0,0,0,0,0,0,73
177,9,scoreA,0,372,0,0,0,0,0,0,0,0
177,9,fedrn,0,372,0,0,0,0,0,0,0,0
177,9,final,0,372,0,0,0,0,0,0,0,0
177,7,scoreA,180,186,0,0,0,0,0,0,0,0
177,7,fedrn,186,186,0,0,0,0,0,0,0,0
177,7,final,186,186,0,0,0,0,0,0,0,0
177,70,scoreA,0,0,0,0,0,86,0,0,89,0
177,70,fedrn,0,0,0,0,0,85,0,0,87,0
177,70,final,0,0,0,0,0,85,0,0,87,0
177,99,scoreA,0,0,0,0,3,0,0,0,54,67
177,99,fedrn,0,0,0,0,1,0,0,0,53,65
177,99,final,0,0,0,0,1,0,0,0,53,65
177,28,scoreA,0,0,161,0,0,0,0,0,0,0
177,28,fedrn,0,0,161,0,0,0,0,0,0,0
177,28,final,0,0,161,0,0,0,0,0,0,0
177,75,scoreA,0,0,0,88,0,0,0,0,72,0
177,75,fedrn,0,0,0,87,0,0,0,0,68,0
177,75,final,0,0,0,87,0,0,0,0,68,0
177,53,scoreA,113,0,0,0,0,0,0,117,0,0
177,53,fedrn,116,0,0,0,0,0,0,116,0,0
177,53,final,116,0,0,0,0,0,0,116,0,0
177,73,scoreA,90,0,0,0,0,0,83,0,0,0
177,73,fedrn,89,0,0,0,0,0,82,0,0,0
