epoch,train_loss,global_test_acc,global_test_loss,personal_apa,personal_loss,core_clean_ratio,recover_ratio,train_ratio,agreement_ratio,recovery_trigger,core_count,recover_count,new_recover_count,recover_pool_count,train_count,total_count,actual_train_clean_count,actual_round_clean_count,missed_clean_count,false_clean_count,total_wrong_count,actual_train_clean_ratio,clean_recall,recover_true_clean_count,recover_false_clean_count,recover_precision,new_recover_true_clean_count,new_recover_false_clean_count,new_recover_precision,recover_pool_true_clean_count,recover_pool_false_clean_count,recover_pool_precision
477,0.218220,61.930000,1.097302,0.000000,0.000000,0.615400,0.001960,0.617360,0.906480,1,15385,49,4,1013,15434,25000,14399,14676,277,1035,1312,0.932940,0.981126,45,4,0.918367,4,0,1.000000,976,37,0.963475
478,0.126887,61.480000,1.114915,0.000000,0.000000,0.595600,0.002600,0.598200,0.949520,1,14890,65,4,982,14955,25000,14617,14848,231,338,569,0.977399,0.984442,54,11,0.830769,4,0,1.000000,945,37,0.962322
479,0.229683,61.240000,1.102116,0.000000,0.000000,0.612840,0.001520,0.614360,0.910480,1,15321,38,2,847,15359,25000,14334,14780,446,1025,1471,0.933264,0.969824,28,10,0.736842,2,0,1.000000,815,32,0.962220
480,0.223991,60.610000,1.114342,0.000000,0.000000,0.573440,0.003440,0.576880,0.913880,1,14336,86,3,1025,14422,25000,13352,13668,316,1070,1386,0.925808,0.976880,78,8,0.906977,3,0,1.000000,984,41,0.960000
481,0.131796,61.600000,1.102612,0.000000,0.000000,0.596800,0.001800,0.598600,0.948000,1,14920,45,5,917,14965,25000,14714,15116,402,251,653,0.983228,0.973406,39,6,0.866667,5,0,1.000000,888,29,0.968375
482,0.190207,61.230000,1.121676,0.000000,0.000000,0.605160,0.003600,0.608760,0.923760,1,15129,90,3,1051,15219,25000,14358,14608,250,861,1111,0.943426,0.982886,78,12,0.866667,3,0,1.000000,1013,38,0.963844
483,0.168983,61.850000,1.088696,0.000000,0.000000,0.595920,0.003000,0.598920,0.939520,1,14898,75,7,1154,14973,25000,14366,14832,466,607,1073,0.959460,0.968581,66,9,0.880000,6,1,0.857143,1118,36,0.968804
484,0.181256,61.200000,1.108550,0.000000,0.000000,0.634560,0.002120,0.636680,0.937160,1,15864,53,6,947,15917,25000,15442,15880,438,475,913,0.970158,0.972418,46,7,0.867925,5,1,0.833333,916,31,0.967265
485,0.132174,63.310000,1.054313,0.000000,0.000000,0.576920,0.003680,0.580600,0.951360,1,14423,92,6,1031,14515,25000,14229,14720,491,286,777,0.980296,0.966644,89,3,0.967391,6,0,1.000000,1006,25,0.975752
486,0.173242,61.110000,1.120708,0.000000,0.000000,0.638000,0.002040,0.640040,0.940960,1,15950,51,4,753,16001,25000,15316,15596,280,685,965,0.957190,0.982047,43,8,0.843137,4,0,1.000000,725,28,0.962815
487,0.179172,61.920000,1.085677,0.000000,0.000000,0.575960,0.002360,0.578320,0.931360,1,14399,59,4,886,14458,25000,13900,14332,432,558,990,0.961405,0.969858,47,12,0.796610,4,0,1.000000,847,39,0.955982
488,0.143107,61.550000,1.096840,0.000000,0.000000,0.636960,0.001800,0.638760,0.937360,1,15924,45,4,939,15969,25000,15507,15768,261,462,723,0.971069,0.983447,42,3,0.933333,3,1,0.750000,905,34,0.963791
489,0.162537,59.420000,1.157430,0.000000,0.000000,0.638600,0.002520,0.641120,0.926000,1,15965,63,7,804,16028,25000,15288,15708,420,740,1160,0.953831,0.973262,56,7,0.888889,6,1,0.857143,768,36,0.955224
490,0.159353,62.440000,1.092550,0.000000,0.000000,0.608160,0.002680,0.610840,0.920200,1,15204,67,9,1097,15271,25000,14695,14952,257,576,833,0.962281,0.982812,60,7,0.895522,9,0,1.000000,1055,42,0.961714
491,0.233197,61.880000,1.086338,0.000000,0.000000,0.618320,0.002000,0.620320,0.896360,1,15458,50,3,951,15508,25000,14657,14896,239,851,1090,0.945125,0.983955,44,6,0.880000,3,0,1.000000,910,41,0.956887
492,0.203369,60.630000,1.129793,0.000000,0.000000,0.631320,0.004600,0.635920,0.913320,1,15783,115,10,1021,15898,25000,15111,15528,417,787,1204,0.950497,0.973145,109,6,0.947826,10,0,1.000000,983,38,0.962782
493,0.187657,59.270000,1.143924,0.000000,0.000000,0.587160,0.003560,0.590720,0.929520,1,14679,89,4,1078,14768,25000,14098,14556,458,670,1128,0.954632,0.968535,80,9,0.898876,3,1,0.750000,1044,34,0.968460
494,0.233325,63.060000,1.076943,0.000000,0.000000,0.618600,0.002600,0.621200,0.910160,1,15465,65,10,979,15530,25000,14573,15032,459,957,1416,0.938377,0.969465,59,6,0.907692,10,0,1.000000,946,33,0.966292
495,0.221186,60.770000,1.135112,0.000000,0.000000,0.620920,0.002360,0.623280,0.909720,1,15523,59,1,1191,15582,25000,14853,15168,315,729,1044,0.953215,0.979233,53,6,0.898305,1,0,1.000000,1150,41,0.965575
496,0.183653,59.340000,1.146314,0.000000,0.000000,0.594160,0.001360,0.595520,0.922360,1,14854,34,2,973,14888,25000,14213,14648,435,675,1110,0.954661,0.970303,30,4,0.882353,2,0,1.000000,932,41,0.957862
497,0.194935,61.410000,1.086779,0.000000,0.000000,0.620520,0.002040,0.622560,0.933400,1,15513,51,1,1016,15564,25000,14929,15364,435,635,1070,0.959201,0.971687,49,2,0.960784,1,0,1.000000,986,30,0.970472
498,0.125870,60.580000,1.130965,0.000000,0.000000,0.631400,0.003000,0.634400,0.946520,1,15785,75,10,1293,15860,25000,15577,16068,491,283,774,0.982156,0.969442,70,5,0.933333,10,0,1.000000,1258,35,0.972931
499,0.168342,61.540000,1.110686,0.000000,0.000000,0.591400,0.002200,0.593600,0.937560,1,14785,55,6,1100,14840,25000,14285,14732,447,555,1002,0.962601,0.969658,51,4,0.927273,6,0,1.000000,1063,37,0.966364
