epoch,train_loss,global_test_acc,global_test_loss,personal_apa,personal_loss,core_clean_ratio,recover_ratio,train_ratio,agreement_ratio,recovery_trigger,core_count,recover_count,train_count,total_count,actual_train_clean_count,actual_round_clean_count,missed_clean_count,false_clean_count,total_wrong_count,actual_train_clean_ratio,clean_recall,recover_true_clean_count,recover_false_clean_count,recover_precision
128,0.262856,45.000000,1.518854,0.000000,0.000000,0.715600,0.000000,0.715600,0.916000,1,3578,0,3578,5000,3527,3700,173,51,224,0.985746,0.953243,0,0,0.000000
129,0.189455,45.520000,1.503393,0.000000,0.000000,0.684600,0.000000,0.684600,0.942000,1,3423,0,3423,5000,3372,3492,120,51,171,0.985101,0.965636,0,0,0.000000
130,0.264012,40.790000,1.647987,0.000000,0.000000,0.503800,0.000000,0.503800,0.907600,1,2519,0,2519,5000,2427,2508,81,92,173,0.963478,0.967703,0,0,0.000000
131,0.394971,44.040000,1.536034,0.000000,0.000000,0.611200,0.000400,0.611600,0.891600,1,3056,2,3058,5000,2740,2824,84,318,402,0.896010,0.970255,2,0,1.000000
132,0.259156,48.570000,1.458081,0.000000,0.000000,0.608600,0.000200,0.608800,0.863200,1,3043,1,3044,5000,2961,3156,195,83,278,0.972733,0.938213,1,0,1.000000
133,0.448253,51.780000,1.369585,0.000000,0.000000,0.530200,0.000000,0.530200,0.851800,1,2651,0,2651,5000,2383,2504,121,268,389,0.898906,0.951677,0,0,0.000000
134,0.432346,48.040000,1.482641,0.000000,0.000000,0.547000,0.000000,0.547000,0.869400,1,2735,0,2735,5000,2453,2532,79,282,361,0.896892,0.968799,0,0,0.000000
135,0.219384,41.080000,1.635628,0.000000,0.000000,0.595600,0.000000,0.595600,0.939400,1,2978,0,2978,5000,2929,3020,91,49,140,0.983546,0.969868,0,0,0.000000
136,0.242656,40.960000,1.691218,0.000000,0.000000,0.580200,0.000000,0.580200,0.941200,1,2901,0,2901,5000,2844,2980,136,57,193,0.980352,0.954362,0,0,0.000000
137,0.291113,51.570000,1.417622,0.000000,0.000000,0.555400,0.000000,0.555400,0.871000,1,2777,0,2777,5000,2685,2772,87,92,179,0.966871,0.968615,0,0,0.000000
